92.6	1.178000e+025
92.7	1.090345e+025
92.8	1.009379e+025
92.9	9.345787e+024
93.0	8.654634e+024
93.1	8.015903e+024
93.2	7.425521e+024
93.3	6.879737e+024
93.4	6.375100e+024
93.5	5.908432e+024
93.6	5.476804e+024
93.7	5.077522e+024
93.8	4.708100e+024
93.9	4.366252e+024
94.0	4.049867e+024
94.1	3.757002e+024
94.2	3.485865e+024
94.3	3.234804e+024
94.4	3.002296e+024
94.5	2.786934e+024
94.6	2.587424e+024
94.7	2.402570e+024
94.8	2.231267e+024
94.9	2.072497e+024
95.0	1.925321e+024
95.1	1.788871e+024
95.2	1.662345e+024
95.3	1.545003e+024
95.4	1.436163e+024
95.5	1.335192e+024
95.6	1.241507e+024
95.7	1.154569e+024
95.8	1.073880e+024
95.9	9.989794e+023
96.0	9.294414e+023
96.1	8.648724e+023
96.2	8.049082e+023
96.3	7.492121e+023
96.4	6.974726e+023
96.5	6.494013e+023
96.6	6.047317e+023
96.7	5.632168e+023
96.8	5.246282e+023
96.9	4.887542e+023
97.0	4.553991e+023
97.1	4.243814e+023
97.2	3.955332e+023
97.3	3.686987e+023
97.4	3.437338e+023
97.5	3.205049e+023
97.6	2.988882e+023
97.7	2.787688e+023
97.8	2.600403e+023
97.9	2.426042e+023
98.0	2.263690e+023
98.1	2.112496e+023
98.2	1.971676e+023
98.3	1.840498e+023
98.4	1.718286e+023
98.5	1.604410e+023
98.6	1.498287e+023
98.7	1.399375e+023
98.8	1.307172e+023
98.9	1.221210e+023
99.0	1.141057e+023
99.1	1.066308e+023
99.2	9.965913e+022
99.3	9.315579e+022
99.4	8.708852e+022
99.5	8.142731e+022
99.6	7.614428e+022
99.7	7.121348e+022
99.8	6.661081e+022
99.9	6.231387e+022
100.0	5.830180e+022
100.1	5.455522e+022
100.2	5.105610e+022
100.3	4.778765e+022
100.4	4.473426e+022
100.5	4.188141e+022
100.6	3.921558e+022
100.7	3.672417e+022
100.8	3.439547e+022
100.9	3.221858e+022
101.0	3.018332e+022
101.1	2.828024e+022
101.2	2.650052e+022
101.3	2.483595e+022
101.4	2.327889e+022
101.5	2.182219e+022
101.6	2.045922e+022
101.7	1.918378e+022
101.8	1.799011e+022
101.9	1.687281e+022
102.0	1.582687e+022
102.1	1.484760e+022
102.2	1.393065e+022
102.3	1.307194e+022
102.4	1.226767e+022
102.5	1.151429e+022
102.6	1.080849e+022
102.7	1.014720e+022
102.8	9.527522e+021
102.9	8.946770e+021
103.0	8.402432e+021
103.1	7.892163e+021
103.2	7.413771e+021
103.3	6.965211e+021
103.4	6.544571e+021
103.5	6.150066e+021
103.6	5.780027e+021
103.7	5.432896e+021
103.8	5.107214e+021
103.9	4.801621e+021
104.0	4.514842e+021
104.1	4.245688e+021
104.2	3.993044e+021
104.3	3.755872e+021
104.4	3.533196e+021
104.5	3.324106e+021
104.6	3.127751e+021
104.7	2.943332e+021
104.8	2.770105e+021
104.9	2.607370e+021
105.0	2.454476e+021
105.1	2.310809e+021
105.2	2.175799e+021
105.3	2.048908e+021
105.4	1.929634e+021
105.5	1.817508e+021
105.6	1.712089e+021
105.7	1.612965e+021
105.8	1.519749e+021
105.9	1.432080e+021
106.0	1.349617e+021
106.1	1.272043e+021
106.2	1.199060e+021
106.3	1.130388e+021
106.4	1.065766e+021
106.5	1.004949e+021
106.6	9.477045e+020
106.7	8.938183e+020
106.8	8.430873e+020
106.9	7.953216e+020
107.0	7.503429e+020
107.1	7.079840e+020
107.2	6.680879e+020
107.3	6.305074e+020
107.4	5.951042e+020
107.5	5.617485e+020
107.6	5.303186e+020
107.7	5.007001e+020
107.8	4.727856e+020
107.9	4.464743e+020
108.0	4.216714e+020
108.1	3.982879e+020
108.2	3.762404e+020
108.3	3.554502e+020
108.4	3.358437e+020
108.5	3.173514e+020
108.6	2.999083e+020
108.7	2.834530e+020
108.8	2.679281e+020
108.9	2.532793e+020
109.0	2.394559e+020
109.1	2.264099e+020
109.2	2.140964e+020
109.3	2.024730e+020
109.4	1.914999e+020
109.5	1.811398e+020
109.6	1.713573e+020
109.7	1.621193e+020
109.8	1.533947e+020
109.9	1.451540e+020
110.0	1.373696e+020
110.1	1.300156e+020
110.2	1.230673e+020
110.3	1.165019e+020
110.4	1.102975e+020
110.5	1.044338e+020
110.6	9.889146e+019
110.7	9.365236e+019
110.8	8.869942e+019
110.9	8.401655e+019
111.0	7.958860e+019
111.1	7.540127e+019
111.2	7.144110e+019
111.3	6.769541e+019
111.4	6.415223e+019
111.5	6.080029e+019
111.6	5.762896e+019
111.7	5.462822e+019
111.8	5.178862e+019
111.9	4.910125e+019
112.0	4.655770e+019
112.1	4.415005e+019
112.2	4.187082e+019
112.3	3.971296e+019
112.4	3.766981e+019
112.5	3.573509e+019
112.6	3.390286e+019
112.7	3.216755e+019
112.8	3.052387e+019
112.9	2.896683e+019
113.0	2.749173e+019
113.1	2.609413e+019
113.2	2.476984e+019
113.3	2.351489e+019
113.4	2.232554e+019
113.5	2.119826e+019
113.6	2.012971e+019
113.7	1.911674e+019
113.8	1.815637e+019
113.9	1.724579e+019
114.0	1.638234e+019
114.1	1.556350e+019
114.2	1.478690e+019
114.3	1.405030e+019
114.4	1.335156e+019
114.5	1.268869e+019
114.6	1.205979e+019
114.7	1.146306e+019
114.8	1.089681e+019
114.9	1.035943e+019
115.0	9.849409e+018
115.1	9.365308e+018
115.2	8.905770e+018
115.3	8.469509e+018
115.4	8.055312e+018
115.5	7.662028e+018
115.6	7.288567e+018
115.7	6.933901e+018
115.8	6.597054e+018
115.9	6.277104e+018
116.0	5.973176e+018
116.1	5.684443e+018
116.2	5.410123e+018
116.3	5.149473e+018
116.4	4.901791e+018
116.5	4.666412e+018
116.6	4.442706e+018
116.7	4.230075e+018
116.8	4.027955e+018
116.9	3.835810e+018
117.0	3.653132e+018
117.1	3.479440e+018
117.2	3.314278e+018
117.3	3.157214e+018
117.4	3.007839e+018
117.5	2.865765e+018
117.6	2.730623e+018
117.7	2.602065e+018
117.8	2.479760e+018
117.9	2.363394e+018
118.0	2.252670e+018
118.1	2.147305e+018
118.2	2.047032e+018
118.3	1.951597e+018
118.4	1.860760e+018
118.5	1.774292e+018
118.6	1.691975e+018
118.7	1.613605e+018
118.8	1.538986e+018
118.9	1.467934e+018
119.0	1.400271e+018
119.1	1.335832e+018
119.2	1.274457e+018
119.3	1.215997e+018
119.4	1.160309e+018
119.5	1.107256e+018
119.6	1.056711e+018
119.7	1.008551e+018
119.8	9.626599e+017
119.9	9.189272e+017
120.0	8.772484e+017
120.1	8.375237e+017
120.2	7.996588e+017
120.3	7.635637e+017
120.4	7.291530e+017
120.5	6.963457e+017
120.6	6.650646e+017
120.7	6.352364e+017
120.8	6.067915e+017
120.9	5.796636e+017
121.0	5.537898e+017
121.1	5.291103e+017
121.2	5.055682e+017
121.3	4.831093e+017
121.4	4.616821e+017
121.5	4.412378e+017
121.6	4.217299e+017
121.7	4.031139e+017
121.8	3.853479e+017
121.9	3.683917e+017
122.0	3.522073e+017
122.1	3.367583e+017
122.2	3.220103e+017
122.3	3.079304e+017
122.4	2.944874e+017
122.5	2.816514e+017
122.6	2.693943e+017
122.7	2.576890e+017
122.8	2.465100e+017
122.9	2.358326e+017
123.0	2.256338e+017
123.1	2.158913e+017
123.2	2.065841e+017
123.3	1.976920e+017
123.4	1.891960e+017
123.5	1.810779e+017
123.6	1.733202e+017
123.7	1.659064e+017
123.8	1.588208e+017
123.9	1.520484e+017
124.0	1.455749e+017
124.1	1.393866e+017
124.2	1.334706e+017
124.3	1.278145e+017
124.4	1.224065e+017
124.5	1.172353e+017
124.6	1.122902e+017
124.7	1.075611e+017
124.8	1.030381e+017
124.9	9.871207e+016
125.0	9.457403e+016
125.1	9.061557e+016
125.2	8.682865e+016
125.3	8.320557e+016
125.4	7.973902e+016
125.5	7.642200e+016
125.6	7.324786e+016
125.7	7.021021e+016
125.8	6.730302e+016
125.9	6.452047e+016
126.0	6.185705e+016
126.1	5.930748e+016
126.2	5.686675e+016
126.3	5.453003e+016
126.4	5.229276e+016
126.5	5.015055e+016
126.6	4.809923e+016
126.7	4.613481e+016
126.8	4.425350e+016
126.9	4.245164e+016
127.0	4.072578e+016
127.1	3.907260e+016
127.2	3.748894e+016
127.3	3.597177e+016
127.4	3.451820e+016
127.5	3.312548e+016
127.6	3.179098e+016
127.7	3.051218e+016
127.8	2.928667e+016
127.9	2.811216e+016
128.0	2.698646e+016
128.1	2.590746e+016
128.2	2.487316e+016
128.3	2.388165e+016
128.4	2.293110e+016
128.5	2.201975e+016
128.6	2.114593e+016
128.7	2.030806e+016
128.8	1.950458e+016
128.9	1.873406e+016
129.0	1.799508e+016
129.1	1.728631e+016
129.2	1.660648e+016
129.3	1.595436e+016
129.4	1.532878e+016
129.5	1.472863e+016
129.6	1.415283e+016
129.7	1.360037e+016
129.8	1.307027e+016
129.9	1.256158e+016
130.0	1.207342e+016
130.1	1.160493e+016
130.2	1.115528e+016
130.3	1.072370e+016
130.4	1.030943e+016
130.5	9.911750e+015
130.6	9.529978e+015
130.7	9.163454e+015
130.8	8.811547e+015
130.9	8.473654e+015
131.0	8.149198e+015
131.1	7.837624e+015
131.2	7.538405e+015
131.3	7.251033e+015
131.4	6.975022e+015
131.5	6.709908e+015
131.6	6.455245e+015
131.7	6.210607e+015
131.8	5.975585e+015
131.9	5.749789e+015
132.0	5.532842e+015
132.1	5.324387e+015
132.2	5.124078e+015
132.3	4.931588e+015
132.4	4.746598e+015
132.5	4.568808e+015
132.6	4.397926e+015
132.7	4.233676e+015
132.8	4.075790e+015
132.9	3.924012e+015
133.0	3.778100e+015
133.1	3.637817e+015
133.2	3.502939e+015
133.3	3.373250e+015
133.4	3.248543e+015
133.5	3.128621e+015
133.6	3.013293e+015
133.7	2.902377e+015
133.8	2.795698e+015
133.9	2.693088e+015
134.0	2.594387e+015
134.1	2.499441e+015
134.2	2.408101e+015
134.3	2.320225e+015
134.4	2.235678e+015
134.5	2.154330e+015
134.6	2.076053e+015
134.7	2.000729e+015
134.8	1.928243e+015
134.9	1.858482e+015
135.0	1.791342e+015
135.1	1.726720e+015
135.2	1.664518e+015
135.3	1.604642e+015
135.4	1.547003e+015
135.5	1.491514e+015
135.6	1.438091e+015
135.7	1.386655e+015
135.8	1.337130e+015
135.9	1.289441e+015
136.0	1.243518e+015
136.1	1.199294e+015
136.2	1.156704e+015
136.3	1.115684e+015
136.4	1.076175e+015
136.5	1.038119e+015
136.6	1.001460e+015
136.7	9.661465e+014
136.8	9.321261e+014
136.9	8.993501e+014
137.0	8.677712e+014
137.1	8.373442e+014
137.2	8.080254e+014
137.3	7.797730e+014
137.4	7.525469e+014
